Year,Single-Year Ages Code,Sex Code,Deaths,Population,qx,px,lx,dx,Lx,Tx,ex,Cumulative Survival
2015,20,F,866,2123067,0.000408,0.999592,100000,40.80,99979.6,5835200.547,58.35200547,1
2015,21,F,993,2166784,0.000458,0.999542,99959.20995,45.78,99936.31929,5735220.947,57.37561301,0.9995921
2015,22,F,1021,2197776,0.000465,0.999535,99913.40036,46.46,99890.17049,5635284.627,56.40168994,0.999134004
2015,23,F,1088,2264424,0.00048,0.99952,99866.98454,47.94,99843.01646,5535394.457,55.42767194,0.998669845
2015,24,F,1181,2319408,0.000509,0.999491,99819.00091,50.81,99793.59697,5435551.441,54.45407579,0.998190009
2015,25,F,1285,2322049,0.000553,0.999447,99768.17491,55.17,99740.58901,5335757.844,53.48156212,0.997681749
2015,26,F,1260,2233433,0.000564,0.999436,99712.96414,56.24,99684.84508,5236017.255,52.51089765,0.997129641
2015,27,F,1327,2185163,0.000607,0.999393,99656.71068,60.49,99626.46487,5136332.409,51.54025629,0.996567107
2015,28,F,1386,2149931,0.000645,0.999355,99596.19142,64.24,99564.07165,5036705.945,50.57127058,0.995961914
2015,29,F,1467,2161579,0.000679,0.999321,99531.98455,67.58,99498.19344,4937141.873,49.60357111,0.995319846
2015,30,F,1601,2185746,0.000732,0.999268,99464.43513,72.81,99428.03115,4837643.68,48.63691905,0.994644351
2015,31,F,1641,2125468,0.000772,0.999228,99391.58011,76.73,99353.21496,4738215.648,47.67220365,0.993915801
2015,32,F,1848,2162451,0.000855,0.999145,99314.84333,84.91,99272.38623,4638862.433,46.70865178,0.993148433
2015,33,F,1926,2166123,0.000889,0.999111,99229.97027,88.22,99185.86255,4539590.047,45.74817502,0.992299703
2015,34,F,1995,2146121,0.00093,0.99907,99141.74032,92.20,99095.63941,4440404.185,44.78844299,0.991417403
2015,35,F,2064,2180134,0.000947,0.999053,99049.57973,93.80,99002.67975,4341308.545,43.82965134,0.990495797
2015,36,F,2243,2055478,0.001091,0.998909,98955.80644,107.96,98901.82605,4242305.865,42.87071187,0.989558064
2015,37,F,2206,2017940,0.001093,0.998907,98847.82286,108.04,98793.80252,4143404.039,41.91699847,0.988478229
2015,38,F,2387,2003325,0.001192,0.998808,98739.76301,117.70,98680.91411,4044610.237,40.96232474,0.98739763
2015,39,F,2327,1944284,0.001197,0.998803,98622.1127,118.05,98563.08737,3945929.323,40.01059412,0.986221127
2015,40,F,2602,2000626,0.001301,0.998699,98504.07765,128.15,98440.00075,3847366.235,39.05793879,0.985040777
2015,41,F,2833,1946164,0.001456,0.998544,98375.96394,143.24,98304.34624,3748926.235,38.10815248,0.983759639
2015,42,F,3182,1981947,0.001605,0.998395,98232.75962,157.66,98153.92783,3650621.888,37.16297804,0.982327596
2015,43,F,3488,2068346,0.001686,0.998314,98075.04771,165.35,97992.37044,3552467.961,36.22193456,0.980750477
2015,44,F,4086,2187962,0.001867,0.998133,97909.65673,182.80,97818.25807,3454475.59,35.2822766,0.979096567
2015,45,F,4386,2206861,0.001987,0.998013,97726.8113,194.18,97629.71971,3356657.332,34.34735348,0.977268113
2015,46,F,4655,2095675,0.002221,0.997779,97532.58529,216.62,97424.27535,3259027.612,33.41475675,0.975325853
2015,47,F,4891,2054083,0.002381,0.997619,97315.94188,231.71,97200.08725,3161603.337,32.488031,0.973159419
2015,48,F,5534,2062616,0.002683,0.997317,97084.2218,260.48,96953.98332,3064403.25,31.5643798,0.970842218
2015,49,F,6104,2099680,0.002907,0.997093,96823.74478,281.47,96683.01147,2967449.266,30.64794977,0.968237448
2015,50,F,7051,2227286,0.003166,0.996834,96542.26753,305.65,96389.44112,2870766.255,29.73584864,0.965422675
2015,51,F,7852,2276939,0.003448,0.996552,96236.64018,331.82,96070.72821,2774376.814,28.82869569,0.962366402
2015,52,F,8731,2279256,0.003831,0.996169,95904.76915,367.41,95721.06356,2678306.086,27.9267247,0.959047692
2015,53,F,9482,2277046,0.004164,0.995836,95537.39289,397.82,95338.48404,2582585.022,27.03219068,0.955373929
2015,54,F,10261,2309943,0.004442,0.995558,95139.55922,422.61,94928.25426,2487246.538,26.14313708,0.951395592
2015,55,F,10922,2324887,0.004698,0.995302,94716.9397,444.98,94494.44961,2392318.284,25.25755468,0.947169397
2015,56,F,11834,2255835,0.005246,0.994754,94271.97251,494.55,94024.69713,2297823.834,24.37441132,0.942719725
2015,57,F,12584,2246694,0.005601,0.994399,93777.42636,525.25,93514.80268,2203799.137,23.50031583,0.937774264
2015,58,F,13361,2228294,0.005996,0.994004,93252.16785,559.14,92972.59785,2110284.334,22.62986891,0.932521679
2015,59,F,13716,2154665,0.006366,0.993634,92693.02161,590.08,92397.97972,2017311.737,21.76336149,0.926930216
2015,60,F,14201,2138784,0.00664,0.99336,92102.96354,611.56,91797.1817,1924913.757,20.89958545,0.921029635
2015,61,F,14911,2060944,0.007235,0.992765,91491.4225,661.94,91160.45228,1833116.575,20.03593916,0.914914225
2015,62,F,15645,1986021,0.007878,0.992122,90829.47894,715.55,90471.70162,1741956.123,19.17831241,0.908294789
2015,63,F,16212,1909879,0.008488,0.991512,90113.96425,764.89,89731.52059,1651484.421,18.32662046,0.901139643
2015,64,F,16773,1857069,0.009032,0.990968,89349.03224,807.00,88945.53201,1561752.901,17.47923689,0.893490322
2015,65,F,17507,1812107,0.009661,0.990339,88542.03405,855.40,88114.33175,1472807.369,16.63399067,0.885420341
2015,66,F,18684,1760795,0.010611,0.989389,87686.61802,930.44,87221.39667,1384693.037,15.79138377,0.87686618
2015,67,F,20246,1741227,0.011627,0.988373,86756.16514,1008.71,86251.80817,1297471.64,14.95538257,0.867561651
2015,68,F,22174,1812428,0.012234,0.987766,85747.41366,1049.03,85222.89673,1211219.832,14.12543866,0.857474137
2015,69,F,19241,1344721,0.014309,0.985691,84698.34404,1211.95,84092.36974,1125996.935,13.29420248,0.84698344
2015,70,F,20339,1329818,0.015295,0.984705,83486.43403,1276.93,82847.97153,1041904.566,12.47992656,0.83486434
2015,71,F,22047,1298089,0.016984,0.983016,82209.54457,1396.25,81511.42112,959056.594,11.66600057,0.822095446
2015,72,F,24821,1328954,0.018677,0.981323,80813.28143,1509.35,80058.6066,877545.1729,10.85892266,0.808132814
2015,73,F,23855,1162411,0.020522,0.979478,79303.9241,1627.48,78490.18653,797486.5663,10.05607951,0.793039241
2015,74,F,23755,1067619,0.02225,0.97775,77676.44887,1728.30,76812.29838,718996.3797,9.256298276,0.776764489
2015,75,F,24903,1010164,0.024652,0.975348,75948.11316,1872.27,75011.97672,642184.0814,8.45556334,0.759481132
2015,76,F,25854,947283,0.027293,0.972707,74075.80742,2021.75,73064.93191,567172.1047,7.656644246,0.740758074
2015,77,F,27548,910536,0.030255,0.969745,72054.07165,2180.00,70964.07368,494107.1727,6.85744971,0.720540717
2015,78,F,28172,840960,0.0335,0.9665,69874.09681,2340.78,68703.70569,423143.0991,6.055793468,0.698740968
2015,79,F,30209,803984,0.037574,0.962426,67533.32786,2537.50,66264.57923,354439.3934,5.248362617,0.675333279
2015,80,F,32182,772956,0.041635,0.958365,64995.82177,2706.10,63642.77125,288174.8141,4.433743682,0.649958218
2015,81,F,32253,693056,0.046537,0.953463,62289.72267,2898.78,60840.33426,224532.0429,3.604640272,0.622897227
2015,82,F,35303,671319,0.052588,0.947412,59390.92311,3123.25,57829.29818,163691.7086,2.75617384,0.593909231
2015,83,F,37496,640387,0.058552,0.941448,56267.70187,3294.59,54620.40863,105862.4105,1.88140633,0.562677019
2015,84,F,39800,608958,0.065358,0.934642,52973.11009,3462.22,51242.00183,51242.00183,0.967321,0.529731101
2015,20,M,2500,2240373,0.001116,0.998884,100000,111.60,99944.2,5501048.718,55.01048718,1
2015,21,M,2851,2290006,0.001245,0.998755,99888.41144,124.36,99826.2309,5401104.518,54.07138266,0.998884114
2015,22,M,3134,2331696,0.001344,0.998656,99764.05287,134.08,99697.01143,5301278.287,53.13816084,0.997640529
2015,23,M,3251,2387842,0.001361,0.998639,99629.9614,135.60,99562.16321,5201581.276,52.20900623,0.996299614
2015,24,M,3423,2417937,0.001416,0.998584,99494.31717,140.88,99423.87519,5102019.112,51.27950277,0.994943172
2015,25,M,3471,2407515,0.001442,0.998558,99353.46608,143.27,99281.83223,5002595.237,50.35149185,0.993534661
2015,26,M,3296,2310983,0.001426,0.998574,99210.22466,141.47,99139.48777,4903313.405,49.42346842,0.992102247
2015,27,M,3412,2254603,0.001513,0.998487,99068.72777,149.89,98993.78228,4804173.917,48.49334422,0.990687278
2015,28,M,3364,2214738,0.001519,0.998481,98918.80226,150.26,98843.67343,4705180.135,47.56608478,0.989188023
2015,29,M,3630,2221560,0.001634,0.998366,98768.55296,161.39,98687.85905,4606336.462,46.63768298,0.98768553
2015,30,M,3506,2231463,0.001571,0.998429,98607.16643,154.91,98529.7105,4507648.603,45.71319475,0.986071664
2015,31,M,3575,2152765,0.001661,0.998339,98452.23815,163.53,98370.47357,4409118.892,44.78434391,0.984522382
2015,32,M,3738,2181163,0.001714,0.998286,98288.74295,168.47,98204.5095,4310748.418,43.85800743,0.98288743
2015,33,M,3832,2175631,0.001761,0.998239,98120.29918,172.79,98033.90426,4212543.909,42.93244053,0.981202992
2015,34,M,3957,2148717,0.001842,0.998158,97947.47714,180.42,97857.26751,4114510.005,42.00730968,0.979474771
2015,35,M,4026,2199270,0.001831,0.998169,97767.10058,179.01,97677.5948,4016652.737,41.0838893,0.977671006
2015,36,M,3949,2053297,0.001923,0.998077,97588.1274,187.66,97494.29642,3918975.142,40.15831891,0.975881274
2015,37,M,4015,2010463,0.001997,0.998003,97400.4412,194.51,97303.18686,3821480.846,39.23473856,0.974004412
2015,38,M,4058,1983816,0.002046,0.997954,97205.92741,198.88,97106.48575,3724177.659,38.31224863,0.972059274
2015,39,M,4142,1926578,0.00215,0.99785,97007.08758,208.57,96902.80496,3627071.173,37.38975434,0.970070876
2015,40,M,4282,1989213,0.002153,0.997847,96798.52952,208.41,96694.3259,3530168.368,36.46923549,0.967985295
2015,41,M,4547,1919064,0.002369,0.997631,96590.16003,228.82,96475.74899,3433474.043,35.54683046,0.9659016
2015,42,M,4933,1942311,0.00254,0.99746,96361.30083,244.76,96238.92198,3336998.294,34.63006689,0.963613008
2015,43,M,5401,2032362,0.002657,0.997343,96116.56644,255.38,95988.87558,3240759.372,33.71696984,0.961165664
2015,44,M,6317,2147203,0.002942,0.997058,95861.13676,282.02,95720.12503,3144770.496,32.80547887,0.958611368
2015,45,M,6635,2182484,0.00304,0.99696,95579.11647,290.56,95433.83621,3049050.371,31.90080097,0.955791165
2015,46,M,7135,2064898,0.003455,0.996545,95288.54507,329.22,95123.93411,2953616.535,30.99655402,0.952885451
2015,47,M,7407,2019602,0.003668,0.996332,94959.28727,348.31,94785.13194,2858492.601,30.10229629,0.949592873
2015,48,M,8202,2015073,0.00407,0.99593,94611.01893,385.07,94418.48551,2763707.469,29.21126418,0.946110189
2015,49,M,9428,2052872,0.004593,0.995407,94225.92143,432.78,94009.5316,2669288.983,28.32860579,0.942259214
2015,50,M,10767,2173002,0.004955,0.995045,93793.18038,464.75,93560.80778,2575279.452,27.45700104,0.937931804
2015,51,M,12164,2202725,0.005522,0.994478,93328.44488,515.36,93070.76504,2481718.644,26.59123536,0.933284449
2015,52,M,13209,2195088,0.006018,0.993982,92813.06179,558.55,92533.78729,2388647.879,25.73611766,0.928130618
2015,53,M,14524,2186448,0.006643,0.993357,92254.55674,612.85,91948.13323,2296114.091,24.88889625,0.922545567
2015,54,M,16076,2206584,0.007285,0.992715,91641.73394,667.61,91307.92892,2204165.958,24.0519888,0.916417339
2015,55,M,17123,2228498,0.007684,0.992316,90974.0809,699.04,90624.55848,2112858.029,23.22483512,0.909740809
2015,56,M,18224,2143285,0.008503,0.991497,90275.06785,767.61,89891.2634,2022233.471,22.40079702,0.902750679
2015,57,M,19693,2124551,0.009269,0.990731,89507.47379,829.64,89092.6514,1932342.207,21.58861295,0.895074738
2015,58,M,20611,2092228,0.009851,0.990149,88677.8064,873.57,88241.02386,1843249.556,20.78591737,0.886778064
2015,59,M,21521,2009005,0.010712,0.989288,87804.22175,940.56,87333.94234,1755008.532,19.98774657,0.878042218
2015,60,M,22515,1987008,0.011331,0.988669,86863.6394,984.25,86371.51345,1667674.59,19.19876488,0.868636394
2015,61,M,23323,1893657,0.012316,0.987684,85879.37821,1057.69,85350.533,1581303.076,18.41307086,0.858793782
2015,62,M,24065,1815914,0.013252,0.986748,84821.65512,1124.06,84259.62683,1495952.543,17.63644604,0.848216551
2015,63,M,25306,1741514,0.014531,0.985469,83697.57483,1216.21,83089.4701,1411692.917,16.86659284,0.836975748
2015,64,M,25245,1679087,0.015035,0.984965,82481.36249,1240.11,81861.30885,1328603.446,16.10792313,0.824813625
2015,65,M,25976,1637936,0.015859,0.984141,81241.25879,1288.41,80597.05623,1246742.138,15.34616962,0.812412588
2015,66,M,26986,1583339,0.017044,0.982956,79952.85501,1362.72,79271.49678,1166145.081,14.58540888,0.79952855
2015,67,M,28284,1562960,0.018096,0.981904,78590.16026,1422.17,77879.07649,1086873.585,13.8296395,0.785901603
2015,68,M,30528,1623929,0.018799,0.981201,77167.95873,1450.68,76442.6185,1008994.508,13.07530385,0.771679587
2015,69,M,25856,1188026,0.021764,0.978236,75717.28974,1647.91,74893.33419,932551.8896,12.31623441,0.757172897
2015,70,M,26504,1162672,0.022796,0.977204,74069.39126,1688.49,73225.14834,857658.5554,11.57912251,0.740693913
2015,71,M,28756,1123102,0.025604,0.974396,72380.92267,1853.24,71454.3021,784433.4071,10.83757126,0.723809227
2015,72,M,30898,1140651,0.027088,0.972912,70527.67532,1910.45,69572.44849,712979.105,10.10921035,0.705276753
2015,73,M,29580,983641,0.030072,0.969928,68617.21882,2063.46,67585.49032,643406.6565,9.376752185,0.686172188
2015,74,M,28979,886092,0.032704,0.967296,66553.76546,2176.57,65465.47829,575821.1662,8.65196976,0.665537655
2015,75,M,29511,829659,0.03557,0.96443,64377.17254,2289.90,63232.22453,510355.6879,7.927587804,0.643771725
2015,76,M,30203,774758,0.038984,0.961016,62087.27424,2420.41,60877.06909,447123.4634,7.201531535,0.620872742
2015,77,M,31079,728549,0.042659,0.957341,59666.87723,2545.33,58394.21257,386246.3943,6.473380411,0.596668772
2015,78,M,31046,659853,0.04705,0.95295,57121.56198,2687.57,55777.77723,327852.1817,5.739552112,0.57121562
2015,79,M,31880,618087,0.051578,0.948422,54433.99973,2807.60,53030.20131,272074.4045,4.998243851,0.544339997
2015,80,M,33120,578240,0.057277,0.942723,51626.37571,2957.00,50147.87375,219044.2032,4.242873921,0.516263757
2015,81,M,32996,507988,0.064954,0.935046,48669.35861,3161.27,47088.72385,168896.3294,3.470280567,0.486693586
2015,82,M,33750,477629,0.070662,0.929338,45508.07497,3215.69,43900.22917,121807.6056,2.676615208,0.45508075
2015,83,M,34644,442175,0.078349,0.921651,42292.40437,3313.57,40635.62058,77907.37638,1.842112728,0.422924044
2015,84,M,35617,406633,0.08759,0.91241,38978.83383,3414.16,37271.7558,37271.7558,0.956205,0.389788338
2015,20,T,3366,4363440,0.000771,0.999229,100000,77.10,99961.45,5668431.428,56.68431428,1
2015,21,T,3844,4456790,0.000863,0.999137,99922.85903,86.23,99879.74232,5568469.978,55.72768866,0.99922859
2015,22,T,4155,4529472,0.000917,0.999083,99836.67515,91.55,99790.90003,5468590.236,54.77536414,0.998366752
2015,23,T,4339,4652266,0.000933,0.999067,99745.09242,93.06,99698.56133,5368799.336,53.82519787,0.997450924
2015,24,T,4604,4737345,0.000972,0.999028,99652.06379,96.86,99603.63289,5269100.774,52.87497894,0.996520638
2015,25,T,4756,4729564,0.001006,0.998994,99555.21669,100.15,99505.14042,5169497.142,51.92592928,0.995552167
2015,26,T,4556,4544416,0.001003,0.998997,99455.10501,99.75,99405.22827,5069992.001,50.97769492,0.99455105
2015,27,T,4739,4439766,0.001067,0.998933,99355.39639,106.01,99302.39029,4970586.773,50.02835229,0.993553964
2015,28,T,4750,4364669,0.001088,0.998912,99249.34458,107.98,99195.35294,4871284.383,49.08127508,0.992493446
2015,29,T,5097,4383139,0.001163,0.998837,99141.33309,115.30,99083.6824,4772089.03,48.13420277,0.991413331
2015,30,T,5107,4417209,0.001156,0.998844,99026.04508,114.47,98968.80803,4673005.347,47.18965948,0.990260451
2015,31,T,5216,4278233,0.001219,0.998781,98911.55513,120.57,98851.26854,4574036.539,46.2437026,0.989115551
2015,32,T,5586,4343614,0.001286,0.998714,98790.96267,127.05,98727.44008,4475185.271,45.29954107,0.987909627
2015,33,T,5758,4341754,0.001326,0.998674,98663.91493,130.83,98598.50075,4376457.831,44.35722861,0.986639149
2015,34,T,5952,4294838,0.001386,0.998614,98533.06762,136.57,98464.7842,4277859.33,43.41546887,0.985330676
2015,35,T,6090,4379404,0.001391,0.998609,98396.5156,136.87,98328.08082,4179394.546,42.47502587,0.983965156
2015,36,T,6192,4108775,0.001507,0.998493,98259.68539,148.08,98185.64672,4081066.465,41.53347783,0.982596854
2015,37,T,6221,4028403,0.001544,0.998456,98111.60622,151.48,98035.86406,3982880.818,40.59540937,0.981116062
2015,38,T,6445,3987141,0.001616,0.998384,97960.094,158.30,97880.94224,3884844.954,39.65742371,0.97960094
2015,39,T,6469,3870862,0.001671,0.998329,97801.74675,163.43,97720.03339,3786964.012,38.72082184,0.978017468
2015,40,T,6884,3989839,0.001725,0.998275,97638.30008,168.43,97554.08705,3689243.978,37.78480346,0.976383001
2015,41,T,7380,3865228,0.001909,0.998091,97469.83663,186.07,97376.80167,3591689.891,36.84924501,0.974698366
2015,42,T,8115,3924258,0.002068,0.997932,97283.73444,201.18,97183.14306,3494313.09,35.91878036,0.972837344
2015,43,T,8889,4100708,0.002168,0.997832,97082.56074,210.47,96977.32324,3397129.947,34.99217491,0.970825607
2015,44,T,10403,4335165,0.0024,0.9976,96872.11735,232.49,96755.87081,3300152.623,34.06710531,0.968721174
2015,45,T,11021,4389345,0.002511,0.997489,96639.65546,242.66,96518.32437,3203396.753,33.14784948,0.966396555
2015,46,T,11790,4160573,0.002834,0.997166,96397.0075,273.19,96260.41294,3106878.428,32.23002984,0.963970075
2015,47,T,12298,4073685,0.003019,0.996981,96123.84303,290.20,95978.74409,3010618.015,31.32020028,0.96123843
2015,48,T,13736,4077689,0.003369,0.996631,95833.65588,322.86,95672.22409,2914639.271,30.41352481,0.958336559
2015,49,T,15532,4152552,0.00374,0.99626,95510.83305,357.21,95332.22779,2818967.047,29.51463156,0.955108331
2015,50,T,17818,4400288,0.004049,0.995951,95153.58906,385.28,94960.95062,2723634.819,28.62356372,0.951535891
2015,51,T,20016,4479664,0.004468,0.995532,94768.28549,423.42,94556.57314,2628673.869,27.73790678,0.947682855
2015,52,T,21940,4474344,0.004904,0.995096,94344.84257,462.67,94113.50902,2534117.295,26.86015713,0.943448426
2015,53,T,24006,4463494,0.005378,0.994622,93882.2215,504.90,93629.77221,2440003.786,25.99005166,0.938822215
2015,54,T,26337,4516527,0.005831,0.994169,93377.29495,544.48,93105.05345,2346374.014,25.12788591,0.93377295
2015,55,T,28045,4553385,0.006159,0.993841,92832.78856,571.76,92546.90999,2253268.961,24.2723395,0.928327886
2015,56,T,30058,4399120,0.006833,0.993167,92261.01711,630.42,91945.80735,2160722.051,23.41966432,0.922610171
2015,57,T,32277,4371245,0.007384,0.992616,91630.62247,676.60,91292.32221,2068776.243,22.57734574,0.916306225
2015,58,T,33972,4320522,0.007863,0.992137,90954.02768,715.17,90596.44192,1977483.921,21.74157618,0.909540277
2015,59,T,35237,4163670,0.008463,0.991537,90238.86173,763.69,89857.01599,1886887.479,20.9099211,0.902388617
2015,60,T,36716,4125792,0.008899,0.991101,89475.17326,796.24,89077.05348,1797030.463,20.08412387,0.894751733
2015,61,T,38234,3954601,0.009668,0.990332,88678.92118,857.35,88250.24728,1707953.41,19.25997054,0.886789212
2015,62,T,39710,3801935,0.010445,0.989555,87821.55279,917.30,87362.90473,1619703.163,18.44311688,0.878215528
2015,63,T,41518,3651393,0.01137,0.98863,86904.28465,988.10,86410.23379,1532340.258,17.63250528,0.869042847
2015,64,T,42018,3536156,0.011882,0.988118,85916.14338,1020.86,85405.71557,1445930.024,16.82954992,0.859161434
2015,65,T,43483,3450043,0.012604,0.987396,84895.25389,1070.02,84360.244,1360524.309,16.02591719,0.848952539
2015,66,T,45670,3344134,0.013657,0.986343,83825.26713,1144.80,83252.86629,1276164.065,15.2240978,0.838252671
2015,67,T,48530,3304187,0.014687,0.985313,82680.48647,1214.33,82073.32232,1192911.198,14.4279654,0.826804865
2015,68,T,52702,3436357,0.015337,0.984663,81466.12299,1249.45,80841.40003,1110837.876,13.63558047,0.81466123
2015,69,T,45097,2532747,0.017806,0.982194,80216.71042,1428.34,79502.54105,1029996.476,12.84017346,0.802167104
2015,70,T,46843,2492490,0.018794,0.981206,78788.4063,1480.75,78048.03165,950493.9348,12.06388071,0.787884063
2015,71,T,50803,2421191,0.020983,0.979017,77307.68408,1622.15,76496.61051,872445.9032,11.28537109,0.773076841
2015,72,T,55719,2469605,0.022562,0.977438,75685.56411,1707.62,74831.75526,795949.2927,10.51652719,0.756855641
2015,73,T,53435,2146052,0.024899,0.975101,73977.9534,1841.98,73056.96487,721117.5374,9.7477357,0.739779534
2015,74,T,52734,1953711,0.026992,0.973008,72135.96079,1947.09,71162.41386,648060.5725,8.983876633,0.721359608
2015,75,T,54414,1839823,0.029576,0.970424,70188.88788,2075.91,69150.93461,576898.1587,8.219223528,0.701888879
2015,76,T,56057,1722041,0.032553,0.967447,68113.00441,2217.28,67004.36309,507747.2241,7.454482862,0.681130044
2015,77,T,58627,1639085,0.035768,0.964232,65895.74554,2356.96,64717.26603,440742.861,6.688487358,0.658957455
2015,78,T,59218,1500813,0.039457,0.960543,63538.77816,2507.05,62285.25338,376025.5949,5.91804888,0.635387782
2015,79,T,62089,1422071,0.043661,0.956339,61031.71075,2664.71,59699.35799,313740.3416,5.140611949,0.610317108
2015,80,T,65302,1351196,0.048329,0.951671,58367.00703,2820.82,56956.59749,254040.9836,4.352475765,0.58367007
2015,81,T,65249,1201044,0.054327,0.945673,55546.18585,3017.66,54037.35703,197084.3861,3.548117356,0.555461859
2015,82,T,69053,1148948,0.060101,0.939899,52528.53364,3157.02,50950.02494,143047.0291,2.723225248,0.525285336
2015,83,T,72140,1082562,0.066638,0.933362,49371.51275,3290.02,47726.50332,92097.00412,1.865387528,0.493715128
2015,84,T,75417,1015591,0.074259,0.925741,46081.48324,3421.96,44370.50081,44370.50081,0.9628705,0.460814832
2016,20,F,901,2088855,0.000431,0.999569,100000,43.10,99978.45,5830040.918,58.30040918,1
2016,21,F,1032,2133830,0.000484,0.999516,99956.86632,48.38,99932.67676,5730062.468,57.32535121,0.999568663
2016,22,F,1107,2178862,0.000508,0.999492,99908.52344,50.75,99883.14668,5630129.791,56.35284755,0.999085234
2016,23,F,1198,2210629,0.000542,0.999458,99857.76358,54.12,99830.70213,5530246.644,55.38123873,0.998577636
2016,24,F,1225,2277787,0.000538,0.999462,99803.64794,53.69,99776.80076,5430415.942,54.41099653,0.998036479
2016,25,F,1379,2332540,0.000591,0.999409,99749.97327,58.95,99720.49715,5330639.141,53.44000571,0.997499733
2016,26,F,1476,2333494,0.000633,0.999367,99691.00098,63.10,99659.44878,5230918.644,52.47132231,0.99691001
2016,27,F,1536,2243248,0.000685,0.999315,99627.94365,68.25,99593.82108,5131259.195,51.50421666,0.996279437
2016,28,F,1564,2193389,0.000713,0.999287,99559.72626,70.99,99524.23322,5031665.374,50.53916441,0.995597263
2016,29,F,1587,2156739,0.000736,0.999264,99488.73502,73.22,99452.12317,4932141.141,49.57487036,0.99488735
2016,30,F,1725,2167435,0.000796,0.999204,99415.52791,79.13,99375.96053,4832689.018,48.61100795,0.994155279
2016,31,F,1907,2190224,0.000871,0.999129,99336.40591,86.52,99293.14491,4733313.057,47.6493287,0.993364059
2016,32,F,1977,2128886,0.000929,0.999071,99249.91497,92.20,99203.81338,4634019.912,46.69041695,0.99249915
2016,33,F,2022,2164564,0.000934,0.999066,99157.74607,92.61,99111.4394,4534816.099,45.73335194,0.991577461
2016,34,F,2186,2166986,0.001009,0.998991,99065.11912,99.96,99015.14077,4435704.66,44.77564554,0.990651191
2016,35,F,2318,2146149,0.00108,0.99892,98965.18477,106.88,98911.74357,4336689.519,43.82035489,0.989651848
2016,36,F,2461,2179618,0.001129,0.998871,98858.29503,111.61,98802.48952,4237777.775,42.86719464,0.98858295
2016,37,F,2441,2054543,0.001188,0.998812,98746.67443,117.31,98688.01891,4138975.286,41.91508534,0.987466744
2016,38,F,2606,2016225,0.001293,0.998707,98629.35363,127.53,98565.58975,4040287.267,40.96434903,0.986293536
2016,39,F,2642,2000928,0.00132,0.99868,98501.87377,130.02,98436.86253,3941721.677,40.01671772,0.985018738
2016,40,F,2739,1941028,0.001411,0.998589,98371.81314,138.80,98302.41183,3843284.815,39.06896388,0.983718131
2016,41,F,2863,1996568,0.001434,0.998566,98232.99989,140.87,98162.56683,3744982.403,38.12346571,0.982329999
2016,42,F,3134,1941928,0.001614,0.998386,98092.13763,158.32,98012.97727,3646819.836,37.17749377,0.980921376
2016,43,F,3495,1977320,0.001768,0.998232,97933.83065,173.15,97847.25714,3548806.859,36.23678187,0.979338307
2016,44,F,3878,2063086,0.00188,0.99812,97760.7283,183.79,97668.83322,3450959.601,35.30006027,0.977607283
2016,45,F,4549,2181652,0.002085,0.997915,97576.96664,203.45,97475.24265,3353290.768,34.36559758,0.975769666
2016,46,F,4860,2199725,0.002209,0.997791,97373.50724,215.10,97265.9582,3255815.526,33.4363588,0.973735072
2016,47,F,4931,2088622,0.002361,0.997639,97158.37342,229.39,97043.67796,3158549.567,32.50928825,0.971583734
2016,48,F,5386,2046863,0.002631,0.997369,96928.9935,255.02,96801.48341,3061505.889,31.58503745,0.969289935
2016,49,F,6090,2054806,0.002964,0.997036,96673.94001,286.54,96530.66923,2964704.406,30.66704849,0.9667394
2016,50,F,6721,2091455,0.003214,0.996786,96387.41938,309.79,96232.5248,2868173.737,29.75672298,0.963874194
2016,51,F,7660,2217966,0.003454,0.996546,96077.67337,331.85,95911.74723,2771941.212,28.85104431,0.960776734
2016,52,F,8543,2266189,0.00377,0.99623,95745.85811,360.96,95565.37717,2676029.465,27.94929742,0.957458581
2016,53,F,9477,2267892,0.004179,0.995821,95384.91872,398.61,95185.61193,2580464.088,27.0531665,0.953849187
2016,54,F,10213,2265370,0.004508,0.995492,94986.32704,428.20,94772.22786,2485278.476,26.16459182,0.94986327
2016,55,F,11212,2297597,0.00488,0.99512,94558.09883,461.44,94327.37707,2390506.248,25.2808197,0.945580988
2016,56,F,11931,2311661,0.005161,0.994839,94096.66655,485.63,93853.8501,2296178.871,24.40234022,0.940966666
2016,57,F,12662,2241986,0.005648,0.994352,93611.01259,528.71,93346.65509,2202325.021,23.52634546,0.936110126
2016,58,F,13403,2232174,0.006004,0.993996,93082.32836,558.87,92802.89521,2108978.366,22.65712948,0.930823284
2016,59,F,14288,2213284,0.006456,0.993544,92523.41922,597.33,92224.75362,2016175.47,21.79097452,0.925234192
2016,60,F,14892,2139267,0.006961,0.993039,91926.12822,639.90,91606.17933,1923950.717,20.92931307,0.919261282
2016,61,F,15278,2122487,0.007198,0.992802,91286.20628,657.08,90957.66722,1832344.537,20.07252368,0.912862063
2016,62,F,16291,2044245,0.007969,0.992031,90629.1136,722.22,90268.0019,1741386.87,19.21443122,0.906291136
2016,63,F,16695,1968870,0.008479,0.991521,89906.87195,762.32,89525.71177,1651118.868,18.36476826,0.89906872
2016,64,F,17409,1892535,0.009199,0.990801,89144.50814,820.04,88734.48797,1561593.156,17.51754751,0.891445081
