Year Code,Single-Year Ages Code,Sex Code,Deaths,Population
2007.0,83,M,34565,403576
2007.0,83,T,75459,1065220
2007.0,84,F,41667,598573
2007.0,84,M,34194,355093
2007.0,84,T,75861,953666
2007.0,85,F,43943,Not Applicable
2007.0,85,M,33889,Not Applicable
2007.0,85,T,77832,Not Applicable
2007.0,86,F,44588,Not Applicable
2007.0,86,M,32478,Not Applicable
2007.0,86,T,77066,Not Applicable
2007.0,87,F,43320,Not Applicable
2007.0,87,M,29683,Not Applicable
2007.0,87,T,73003,Not Applicable
2007.0,88,F,41079,Not Applicable
2007.0,88,M,25889,Not Applicable
2007.0,88,T,66968,Not Applicable
2007.0,89,F,40180,Not Applicable
2007.0,89,M,24175,Not Applicable
2007.0,89,T,64355,Not Applicable
2007.0,90,F,37916,Not Applicable
2007.0,90,M,21012,Not Applicable
2007.0,90,T,58928,Not Applicable
2007.0,91,F,35916,Not Applicable
2007.0,91,M,18120,Not Applicable
2007.0,91,T,54036,Not Applicable
2007.0,92,F,33266,Not Applicable
2007.0,92,M,15483,Not Applicable
2007.0,92,T,48749,Not Applicable
2007.0,93,F,29661,Not Applicable
2007.0,93,M,12787,Not Applicable
2007.0,93,T,42448,Not Applicable
2007.0,94,F,25944,Not Applicable
2007.0,94,M,10075,Not Applicable
2007.0,94,T,36019,Not Applicable
2007.0,95,F,21758,Not Applicable
2007.0,95,M,7834,Not Applicable
2007.0,95,T,29592,Not Applicable
2007.0,96,F,17467,Not Applicable
2007.0,96,M,5445,Not Applicable
2007.0,96,T,22912,Not Applicable
2007.0,97,F,14165,Not Applicable
2007.0,97,M,4072,Not Applicable
2007.0,97,T,18237,Not Applicable
2007.0,98,F,10918,Not Applicable
2007.0,98,M,2812,Not Applicable
2007.0,98,T,13730,Not Applicable
2007.0,99,F,8067,Not Applicable
2007.0,99,M,1939,Not Applicable
2007.0,99,T,10006,Not Applicable
2007.0,100,F,16593,Not Applicable
2007.0,100,M,3173,Not Applicable
2007.0,100,T,19766,Not Applicable
2007.0,NS,F,45,Not Applicable
2007.0,NS,M,156,Not Applicable
2007.0,NS,T,201,Not Applicable
2008.0,0,F,12390,2022889
2008.0,0,M,15669,2109846
2008.0,0,T,28059,4132735
2008.0,1,F,866,2005602
2008.0,1,M,1101,2095154
2008.0,1,T,1967,4100756
2008.0,2,F,490,1957878
2008.0,2,M,679,2046268
2008.0,2,T,1169,4004146
2008.0,3,F,376,1952383
2008.0,3,M,520,2039937
2008.0,3,T,896,3992320
2008.0,4,F,305,1975431
2008.0,4,M,393,2065739
2008.0,4,T,698,4041170
2008.0,5,F,254,1968133
2008.0,5,M,314,2056164
2008.0,5,T,568,4024297
2008.0,6,F,227,1953618
2008.0,6,M,270,2034499
2008.0,6,T,497,3988117
2008.0,7,F,216,1995829
2008.0,7,M,282,2077462
2008.0,7,T,498,4073291
2008.0,8,F,208,1919626
2008.0,8,M,281,2010918
2008.0,8,T,489,3930544
2008.0,9,F,201,1911282
2008.0,9,M,249,2002071
2008.0,9,T,450,3913353
2008.0,10,F,210,1999441
2008.0,10,M,274,2094239
2008.0,10,T,484,4093680
2008.0,11,F,237,1982889
2008.0,11,M,269,2072499
2008.0,11,T,506,4055388
2008.0,12,F,222,2031304
2008.0,12,M,347,2128173
2008.0,12,T,569,4159477
2008.0,13,F,260,2048464
2008.0,13,M,439,2151552
2008.0,13,T,699,4200016
2008.0,14,F,336,2046376
2008.0,14,M,555,2151718
2008.0,14,T,891,4198094
2008.0,15,F,467,2101218
2008.0,15,M,836,2217764
2008.0,15,T,1303,4318982
2008.0,16,F,573,2147828
2008.0,16,M,1258,2263348
2008.0,16,T,1831,4411176
2008.0,17,F,681,2167548
2008.0,17,M,1718,2299512
2008.0,17,T,2399,4467060
2008.0,18,F,844,2230353
2008.0,18,M,2433,2357770
2008.0,18,T,3277,4588123
2008.0,19,F,884,2158201
2008.0,19,M,2713,2267338
2008.0,19,T,3597,4425539
2008.0,20,F,905,2099954
2008.0,20,M,2879,2203034
2008.0,20,T,3784,4302988
2008.0,21,F,940,2075396
2008.0,21,M,3008,2176554
2008.0,21,T,3948,4251950
2008.0,22,F,952,2062511
2008.0,22,M,3121,2170281
2008.0,22,T,4073,4232792
2008.0,23,F,963,2068397
2008.0,23,M,3049,2169035
2008.0,23,T,4012,4237432
2008.0,24,F,962,2033308
2008.0,24,M,3012,2122142
2008.0,24,T,3974,4155450
2008.0,25,F,1086,2084941
2008.0,25,M,3055,2161269
2008.0,25,T,4141,4246210
2008.0,26,F,1096,2087875
2008.0,26,M,2927,2118708
2008.0,26,T,4023,4206583
2008.0,27,F,1149,2141001
2008.0,27,M,3003,2124164
2008.0,27,T,4152,4265165
2008.0,28,F,1224,2106335
2008.0,28,M,3042,2109285
2008.0,28,T,4266,4215620
2008.0,29,F,1231,1973380
2008.0,29,M,2973,1995710
2008.0,29,T,4204,3969090
2008.0,30,F,1256,1964887
2008.0,30,M,2979,2005304
2008.0,30,T,4235,3970191
2008.0,31,F,1318,1909543
2008.0,31,M,2872,1918551
2008.0,31,T,4190,3828094
2008.0,32,F,1365,1900958
2008.0,32,M,2815,1906803
2008.0,32,T,4180,3807761
2008.0,33,F,1374,1952623
2008.0,33,M,2993,1954630
2008.0,33,T,4367,3907253
2008.0,34,F,1541,1897868
2008.0,34,M,2976,1893638
2008.0,34,T,4517,3791506
2008.0,35,F,1794,1956588
2008.0,35,M,3157,1951453
2008.0,35,T,4951,3908041
2008.0,36,F,1886,2047585
2008.0,36,M,3476,2036234
2008.0,36,T,5362,4083819
2008.0,37,F,2213,2159900
2008.0,37,M,4030,2131773
2008.0,37,T,6243,4291673
2008.0,38,F,2350,2192623
2008.0,38,M,4227,2189534
2008.0,38,T,6577,4382157
2008.0,39,F,2517,2081113
2008.0,39,M,4214,2070660
2008.0,39,T,6731,4151773
2008.0,40,F,2795,2043855
2008.0,40,M,4421,2021855
2008.0,40,T,7216,4065710
2008.0,41,F,3099,2058913
2008.0,41,M,5027,2031178
2008.0,41,T,8126,4090091
2008.0,42,F,3433,2109888
2008.0,42,M,5588,2089575
2008.0,42,T,9021,4199463
2008.0,43,F,3983,2259139
2008.0,43,M,6339,2236079
2008.0,43,T,10322,4495218
2008.0,44,F,4614,2286129
2008.0,44,M,7207,2238412
2008.0,44,T,11821,4524541
2008.0,45,F,4987,2280805
2008.0,45,M,7782,2218446
2008.0,45,T,12769,4499251
2008.0,46,F,5470,2295486
2008.0,46,M,8644,2245998
2008.0,46,T,14114,4541484
2008.0,47,F,6063,2334953
2008.0,47,M,9564,2271170
2008.0,47,T,15627,4606123
2008.0,48,F,6458,2360935
2008.0,48,M,10237,2312020
2008.0,48,T,16695,4672955
2008.0,49,F,7100,2284804
2008.0,49,M,11112,2216356
2008.0,49,T,18212,4501160
2008.0,50,F,7579,2273904
2008.0,50,M,12002,2197224
2008.0,50,T,19581,4471128
2008.0,51,F,7917,2274367
2008.0,51,M,12824,2189639
2008.0,51,T,20741,4464006
2008.0,52,F,8407,2179899
2008.0,52,M,13410,2084700
2008.0,52,T,21817,4264599
2008.0,53,F,8602,2192990
2008.0,53,M,14275,2113819
2008.0,53,T,22877,4306809
2008.0,54,F,8921,2119393
2008.0,54,M,15188,2013539
2008.0,54,T,24109,4132932
2008.0,55,F,9341,2035932
2008.0,55,M,15744,1913592
2008.0,55,T,25085,3949524
2008.0,56,F,9799,1980548
2008.0,56,M,16153,1870156
2008.0,56,T,25952,3850704
2008.0,57,F,10054,1926122
2008.0,57,M,16467,1807079
2008.0,57,T,26521,3733201
2008.0,58,F,10720,1918225
2008.0,58,M,17178,1804202
2008.0,58,T,27898,3722427
2008.0,59,F,11371,1841411
2008.0,59,M,17881,1717301
2008.0,59,T,29252,3558712
2008.0,60,F,12600,1802265
2008.0,60,M,19413,1674280
2008.0,60,T,32013,3476545
2008.0,61,F,13933,1911784
2008.0,61,M,20713,1783203
2008.0,61,T,34646,3694987
2008.0,62,F,12049,1435908
2008.0,62,M,17533,1321417
2008.0,62,T,29582,2757325
2008.0,63,F,12780,1431620
2008.0,63,M,18325,1313243
2008.0,63,T,31105,2744863
2008.0,64,F,13985,1397948
2008.0,64,M,20143,1270827
2008.0,64,T,34128,2668775
2008.0,65,F,15371,1448356
2008.0,65,M,21669,1303557
2008.0,65,T,37040,2751913
2008.0,66,F,14978,1277374
2008.0,66,M,20637,1138633
2008.0,66,T,35615,2416007
2008.0,67,F,15234,1186870
2008.0,67,M,20474,1048799
2008.0,67,T,35708,2235669
2008.0,68,F,15696,1150404
2008.0,68,M,20834,1009620
2008.0,68,T,36530,2160024
2008.0,69,F,16768,1084904
2008.0,69,M,21789,945830
2008.0,69,T,38557,2030734
2008.0,70,F,17488,1051554
2008.0,70,M,22443,901774
2008.0,70,T,39931,1953328
2008.0,71,F,18059,995703
2008.0,71,M,22728,845857
2008.0,71,T,40787,1841560
2008.0,72,F,19825,968816
2008.0,72,M,24071,807647
2008.0,72,T,43896,1776463
2008.0,73,F,21066,965653
2008.0,73,M,25415,792997
2008.0,73,T,46481,1758650
2008.0,74,F,21694,874610
2008.0,74,M,25340,706721
2008.0,74,T,47034,1581331
2008.0,75,F,23372,861340
2008.0,75,M,26863,679687
2008.0,75,T,50235,1541027
2008.0,76,F,25482,854043
2008.0,76,M,28136,664284
2008.0,76,T,53618,1518327
2008.0,77,F,27558,836424
2008.0,77,M,29974,635582
2008.0,77,T,57532,1472006
2008.0,78,F,30159,842232
2008.0,78,M,31645,621852
2008.0,78,T,61804,1464084
2008.0,79,F,31595,784458
2008.0,79,M,32586,565841
2008.0,79,T,64181,1350299
2008.0,80,F,34057,762902
2008.0,80,M,33676,531699
2008.0,80,T,67733,1294601
2008.0,81,F,36443,736191
2008.0,81,M,34313,496116
2008.0,81,T,70756,1232307
2008.0,82,F,38635,692151
2008.0,82,M,34390,444700
2008.0,82,T,73025,1136851
2008.0,83,F,41579,671398
2008.0,83,M,35216,415006
2008.0,83,T,76795,1086404
2008.0,84,F,42784,615304
2008.0,84,M,35097,364892
2008.0,84,T,77881,980196
2008.0,85,F,43864,Not Applicable
2008.0,85,M,33776,Not Applicable
2008.0,85,T,77640,Not Applicable
2008.0,86,F,45573,Not Applicable
2008.0,86,M,33623,Not Applicable
2008.0,86,T,79196,Not Applicable
2008.0,87,F,45402,Not Applicable
2008.0,87,M,31533,Not Applicable
2008.0,87,T,76935,Not Applicable
2008.0,88,F,44380,Not Applicable
2008.0,88,M,28729,Not Applicable
2008.0,88,T,73109,Not Applicable
2008.0,89,F,40987,Not Applicable
2008.0,89,M,24685,Not Applicable
2008.0,89,T,65672,Not Applicable
2008.0,90,F,39950,Not Applicable
2008.0,90,M,22648,Not Applicable
2008.0,90,T,62598,Not Applicable
2008.0,91,F,36907,Not Applicable
2008.0,91,M,19144,Not Applicable
2008.0,91,T,56051,Not Applicable
2008.0,92,F,34154,Not Applicable
2008.0,92,M,16018,Not Applicable
2008.0,92,T,50172,Not Applicable
2008.0,93,F,30883,Not Applicable
2008.0,93,M,13570,Not Applicable
2008.0,93,T,44453,Not Applicable
2008.0,94,F,27272,Not Applicable
2008.0,94,M,10835,Not Applicable
2008.0,94,T,38107,Not Applicable
2008.0,95,F,23104,Not Applicable
2008.0,95,M,8138,Not Applicable
2008.0,95,T,31242,Not Applicable
2008.0,96,F,18818,Not Applicable
2008.0,96,M,5843,Not Applicable
2008.0,96,T,24661,Not Applicable
2008.0,97,F,15016,Not Applicable
2008.0,97,M,4273,Not Applicable
2008.0,97,T,19289,Not Applicable
2008.0,98,F,11343,Not Applicable
2008.0,98,M,3072,Not Applicable
2008.0,98,T,14415,Not Applicable
2008.0,99,F,8254,Not Applicable
2008.0,99,M,2005,Not Applicable
2008.0,99,T,10259,Not Applicable
2008.0,100,F,17563,Not Applicable
2008.0,100,M,3329,Not Applicable
2008.0,100,T,20892,Not Applicable
2008.0,NS,F,45,Not Applicable
2008.0,NS,M,102,Not Applicable
2008.0,NS,T,147,Not Applicable
2009.0,0,F,11589,1959169
2009.0,0,M,14823,2044418
2009.0,0,T,26412,4003587
2009.0,1,F,776,1997919
2009.0,1,M,972,2080878
2009.0,1,T,1748,4078797
2009.0,2,F,502,2005270
2009.0,2,M,655,2097732
2009.0,2,T,1157,4103002
2009.0,3,F,378,1969393
2009.0,3,M,498,2056282
2009.0,3,T,876,4025675
2009.0,4,F,299,1970678
2009.0,4,M,370,2062779
2009.0,4,T,669,4033457
2009.0,5,F,268,1991556
2009.0,5,M,318,2078709
2009.0,5,T,586,4070265
2009.0,6,F,248,1966642
2009.0,6,M,275,2051558
2009.0,6,T,523,4018200
2009.0,7,F,186,1968502
2009.0,7,M,260,2048522
2009.0,7,T,446,4017024
2009.0,8,F,193,2002104
2009.0,8,M,265,2087842
2009.0,8,T,458,4089946
2009.0,9,F,230,1945940
2009.0,9,M,280,2041124
2009.0,9,T,510,3987064
2009.0,10,F,209,2019572
2009.0,10,M,257,2113518
2009.0,10,T,466,4133090
2009.0,11,F,247,1986140
2009.0,11,M,328,2080465
2009.0,11,T,575,4066605
2009.0,12,F,249,2010144
2009.0,12,M,323,2100432
2009.0,12,T,572,4110576
2009.0,13,F,255,2033250
2009.0,13,M,419,2131163
2009.0,13,T,674,4164413
2009.0,14,F,318,2039626
2009.0,14,M,523,2146254
2009.0,14,T,841,4185880
2009.0,15,F,406,2074716
2009.0,15,M,753,2185191
2009.0,15,T,1159,4259907
2009.0,16,F,565,2121530
2009.0,16,M,1153,2243808
2009.0,16,T,1718,4365338
2009.0,17,F,689,2147758
2009.0,17,M,1561,2273583
2009.0,17,T,2250,4421341
2009.0,18,F,827,2208513
2009.0,18,M,2224,2326121
2009.0,18,T,3051,4534634
2009.0,19,F,857,2252054
2009.0,19,M,2485,2359536
2009.0,19,T,3342,4611590
2009.0,20,F,845,2141586
2009.0,20,M,2674,2242042
2009.0,20,T,3519,4383628
2009.0,21,F,932,2106392
2009.0,21,M,2931,2201022
2009.0,21,T,3863,4307414
2009.0,22,F,914,2060876
2009.0,22,M,2744,2156791
2009.0,22,T,3658,4217667
2009.0,23,F,1018,2068493
2009.0,23,M,2913,2161622
2009.0,23,T,3931,4230115
2009.0,24,F,1051,2082066
2009.0,24,M,2874,2163232
2009.0,24,T,3925,4245298
2009.0,25,F,1049,2068547
2009.0,25,M,2828,2136055
2009.0,25,T,3877,4204602
2009.0,26,F,1176,2074481
2009.0,26,M,2931,2123441
2009.0,26,T,4107,4197922
2009.0,27,F,1184,2118250
2009.0,27,M,2834,2131764
2009.0,27,T,4018,4250014
2009.0,28,F,1295,2124289
2009.0,28,M,2930,2126324
2009.0,28,T,4225,4250613
2009.0,29,F,1337,2081304
2009.0,29,M,3048,2093773
2009.0,29,T,4385,4175077
2009.0,30,F,1376,2033069
2009.0,30,M,2927,2071064
2009.0,30,T,4303,4104133
2009.0,31,F,1286,1940091
2009.0,31,M,2906,1950109
2009.0,31,T,4192,3890200
2009.0,32,F,1435,1960227
2009.0,32,M,2884,1961054
2009.0,32,T,4319,3921281
2009.0,33,F,1551,1907798
2009.0,33,M,2850,1905203
2009.0,33,T,4401,3813001
2009.0,34,F,1614,1959374
2009.0,34,M,3061,1957125
2009.0,34,T,4675,3916499
2009.0,35,F,1667,1915747
2009.0,35,M,3211,1913685
2009.0,35,T,4878,3829432
2009.0,36,F,1869,1962556
2009.0,36,M,3374,1943059
2009.0,36,T,5243,3905615
2009.0,37,F,2154,2046428
2009.0,37,M,3678,2024753
2009.0,37,T,5832,4071181
2009.0,38,F,2436,2167821
2009.0,38,M,4121,2136185
2009.0,38,T,6557,4304006
2009.0,39,F,2603,2199617
2009.0,39,M,4397,2197945
2009.0,39,T,7000,4397562
2009.0,40,F,2858,2081313
2009.0,40,M,4589,2063870
2009.0,40,T,7447,4145183
2009.0,41,F,3047,2052619
2009.0,41,M,4973,2032646
2009.0,41,T,8020,4085265
2009.0,42,F,3302,2056603
2009.0,42,M,5426,2029246
2009.0,42,T,8728,4085849
2009.0,43,F,3770,2117558
2009.0,43,M,5900,2091675
2009.0,43,T,9670,4209233
2009.0,44,F,4404,2241348
2009.0,44,M,6886,2213137
2009.0,44,T,11290,4454485
2009.0,45,F,4932,2282194
2009.0,45,M,7636,2227071
2009.0,45,T,12568,4509265
2009.0,46,F,5486,2290719
2009.0,46,M,8431,2232877
2009.0,46,T,13917,4523596
2009.0,47,F,6053,2305711
2009.0,47,M,9287,2251625
2009.0,47,T,15340,4557336
2009.0,48,F,6594,2327859
2009.0,48,M,10055,2254796
2009.0,48,T,16649,4582655
2009.0,49,F,6969,2370091
2009.0,49,M,10964,2319302
2009.0,49,T,17933,4689393
2009.0,50,F,7523,2271859
2009.0,50,M,11836,2190333
2009.0,50,T,19359,4462192
2009.0,51,F,7947,2294505
2009.0,51,M,12958,2220328
2009.0,51,T,20905,4514833
2009.0,52,F,8765,2262914
2009.0,52,M,13919,2166314
2009.0,52,T,22684,4429228
2009.0,53,F,9069,2188666
2009.0,53,M,14524,2092799
2009.0,53,T,23593,4281465
2009.0,54,F,9410,2203336
2009.0,54,M,15210,2113789
2009.0,54,T,24620,4317125
2009.0,55,F,9727,2099236
2009.0,55,M,15829,1974783
2009.0,55,T,25556,4074019
2009.0,56,F,10093,2048144
2009.0,56,M,16479,1927719
2009.0,56,T,26572,3975863
2009.0,57,F,10392,1968595
2009.0,57,M,17257,1851260
2009.0,57,T,27649,3819855
2009.0,58,F,10813,1924101
2009.0,58,M,17456,1797118
2009.0,58,T,28269,3721219
2009.0,59,F,11474,1906141
2009.0,59,M,18186,1783506
2009.0,59,T,29660,3689647
2009.0,60,F,12433,1811564
2009.0,60,M,19085,1677738
2009.0,60,T,31518,3489302
2009.0,61,F,13296,1823104
2009.0,61,M,20021,1694484
2009.0,61,T,33317,3517588
2009.0,62,F,14667,1905712
2009.0,62,M,21950,1767422
2009.0,62,T,36617,3673134
2009.0,63,F,12908,1432316
2009.0,63,M,18726,1313400
2009.0,63,T,31634,2745716
2009.0,64,F,13362,1410628
2009.0,64,M,19153,1288629
2009.0,64,T,32515,2699257
2009.0,65,F,14679,1396005
2009.0,65,M,20756,1257340
2009.0,65,T,35435,2653345
2009.0,66,F,15988,1433620
2009.0,66,M,22547,1285834
2009.0,66,T,38535,2719454
2009.0,67,F,15799,1268698
2009.0,67,M,21251,1125678
2009.0,67,T,37050,2394376
2009.0,68,F,15807,1174695
2009.0,68,M,21279,1029534
2009.0,68,T,37086,2204229
2009.0,69,F,16300,1134860
2009.0,69,M,21365,986113
2009.0,69,T,37665,2120973
2009.0,70,F,17286,1059376
2009.0,70,M,22148,914700
2009.0,70,T,39434,1974076
2009.0,71,F,18303,1044260
2009.0,71,M,23014,892048
2009.0,71,T,41317,1936308
2009.0,72,F,18790,973444
2009.0,72,M,23374,816692
2009.0,72,T,42164,1790136
2009.0,73,F,20246,951400
2009.0,73,M,24485,786497
2009.0,73,T,44731,1737897
2009.0,74,F,22040,938799
2009.0,74,M,25575,763506
2009.0,74,T,47615,1702305
2009.0,75,F,22418,842856
2009.0,75,M,25537,670445
2009.0,75,T,47955,1513301
2009.0,76,F,24132,847071
2009.0,76,M,26950,662929
2009.0,76,T,51082,1510000
2009.0,77,F,26102,824353
2009.0,77,M,28631,631391
2009.0,77,T,54733,1455744
2009.0,78,F,28407,810924
2009.0,78,M,30816,606615
2009.0,78,T,59223,1417539
2009.0,79,F,30695,810576
2009.0,79,M,31299,587904
2009.0,79,T,61994,1398480
2009.0,80,F,32161,744268
2009.0,80,M,32151,526176
2009.0,80,T,64312,1270444
2009.0,81,F,34734,735205
2009.0,81,M,33375,501564
2009.0,81,T,68109,1236769
2009.0,82,F,37399,695764
2009.0,82,M,34150,456484
2009.0,82,T,71549,1152248
2009.0,83,F,39092,654726
2009.0,83,M,33854,412912
2009.0,83,T,72946,1067638
2009.0,84,F,41555,624897
2009.0,84,M,34269,375715
2009.0,84,T,75824,1000612
2009.0,85,F,42884,Not Applicable
2009.0,85,M,33527,Not Applicable
2009.0,85,T,76411,Not Applicable
2009.0,86,F,43544,Not Applicable
2009.0,86,M,32494,Not Applicable
2009.0,86,T,76038,Not Applicable
2009.0,87,F,44652,Not Applicable
2009.0,87,M,31294,Not Applicable
2009.0,87,T,75946,Not Applicable
2009.0,88,F,44031,Not Applicable
2009.0,88,M,29080,Not Applicable
2009.0,88,T,73111,Not Applicable
2009.0,89,F,41510,Not Applicable
2009.0,89,M,26116,Not Applicable
2009.0,89,T,67626,Not Applicable
2009.0,90,F,37993,Not Applicable
2009.0,90,M,22022,Not Applicable
2009.0,90,T,60015,Not Applicable
2009.0,91,F,36012,Not Applicable
2009.0,91,M,19627,Not Applicable
2009.0,91,T,55639,Not Applicable
2009.0,92,F,32763,Not Applicable
2009.0,92,M,16566,Not Applicable
2009.0,92,T,49329,Not Applicable
2009.0,93,F,29793,Not Applicable
2009.0,93,M,13516,Not Applicable
2009.0,93,T,43309,Not Applicable
2009.0,94,F,26273,Not Applicable
2009.0,94,M,10969,Not Applicable
2009.0,94,T,37242,Not Applicable
2009.0,95,F,22181,Not Applicable
2009.0,95,M,8465,Not Applicable
2009.0,95,T,30646,Not Applicable
2009.0,96,F,18280,Not Applicable
2009.0,96,M,6295,Not Applicable
2009.0,96,T,24575,Not Applicable
2009.0,97,F,14281,Not Applicable
2009.0,97,M,4432,Not Applicable
2009.0,97,T,18713,Not Applicable
2009.0,98,F,11001,Not Applicable
2009.0,98,M,2908,Not Applicable
2009.0,98,T,13909,Not Applicable
2009.0,99,F,8182,Not Applicable
2009.0,99,M,2095,Not Applicable
2009.0,99,T,10277,Not Applicable
2009.0,100,F,17016,Not Applicable
2009.0,100,M,3376,Not Applicable
2009.0,100,T,20392,Not Applicable
2009.0,NS,F,78,Not Applicable
2009.0,NS,M,177,Not Applicable
2009.0,NS,T,255,Not Applicable
2010.0,0,F,10884,1929877
2010.0,0,M,13702,2014276
2010.0,0,T,24586,3944153
2010.0,1,F,806,1947217
2010.0,1,M,928,2030853
2010.0,1,T,1734,3978070
2010.0,2,F,444,2004731
2010.0,2,M,660,2092198
2010.0,2,T,1104,4096929
2010.0,3,F,338,2014490
2010.0,3,M,506,2104550
2010.0,3,T,844,4119040
2010.0,4,F,268,1985620
2010.0,4,M,366,2077550
2010.0,4,T,634,4063170
2010.0,5,F,208,1984764
2010.0,5,M,292,2072094
2010.0,5,T,500,4056858
2010.0,6,F,211,1991062
2010.0,6,M,255,2075319
2010.0,6,T,466,4066381
2010.0,7,F,193,1973503
2010.0,7,M,268,2057076
2010.0,7,T,461,4030579
2010.0,8,F,209,1981033
2010.0,8,M,257,2065453
2010.0,8,T,466,4046486
2010.0,9,F,184,2028657
2010.0,9,M,253,2119696
2010.0,9,T,437,4148353
2010.0,10,F,197,2036545
2010.0,10,M,232,2135996
2010.0,10,T,429,4172541
2010.0,11,F,223,2011151
2010.0,11,M,297,2103264
2010.0,11,T,520,4114415
2010.0,12,F,244,2006098
2010.0,12,M,307,2100145
2010.0,12,T,551,4106243
2010.0,13,F,243,2013099
2010.0,13,M,379,2104914
2010.0,13,T,622,4118013
2010.0,14,F,313,2030439
2010.0,14,M,514,2135543
2010.0,14,T,827,4165982
2010.0,15,F,362,2065798
2010.0,15,M,702,2177022
2010.0,15,T,1064,4242820
2010.0,16,F,514,2100105
2010.0,16,M,1100,2216034
2010.0,16,T,1614,4316139
2010.0,17,F,578,2132142
2010.0,17,M,1471,2263153
2010.0,17,T,2049,4395295
2010.0,18,F,716,2195382
2010.0,18,M,2184,2305473
2010.0,18,T,2900,4500855
2010.0,19,F,851,2243250
2010.0,19,M,2409,2341984
2010.0,19,T,3260,4585234
2010.0,20,F,875,2210810
2010.0,20,M,2581,2308319
2010.0,20,T,3456,4519129
2010.0,21,F,933,2131096
2010.0,21,M,2864,2223198
2010.0,21,T,3797,4354294
2010.0,22,F,938,2086845
2010.0,22,M,2762,2177797
2010.0,22,T,3700,4264642
2010.0,23,F,939,2057772
2010.0,23,M,2774,2140799
2010.0,23,T,3713,4198571
2010.0,24,F,1055,2085300
2010.0,24,M,2943,2164063
2010.0,24,T,3998,4249363
2010.0,25,F,1063,2101042
2010.0,25,M,2852,2161308
2010.0,25,T,3915,4262350
2010.0,26,F,1085,2055217
2010.0,26,M,2874,2097088
2010.0,26,T,3959,4152305
2010.0,27,F,1105,2108218
2010.0,27,M,2832,2140651
2010.0,27,T,3937,4248869
2010.0,28,F,1261,2096644
2010.0,28,M,2927,2118605
2010.0,28,T,4188,4215249
2010.0,29,F,1320,2105137
2010.0,29,M,2944,2117939
2010.0,29,T,4264,4223076
2010.0,30,F,1414,2124866
2010.0,30,M,3013,2160802
2010.0,30,T,4427,4285668
2010.0,31,F,1351,1982063
2010.0,31,M,2990,1988155
2010.0,31,T,4341,3970218
2010.0,32,F,1470,1992371
2010.0,32,M,2920,1994476
2010.0,32,T,4390,3986847
2010.0,33,F,1448,1943287
2010.0,33,M,2963,1936863
2010.0,33,T,4411,3880150
2010.0,34,F,1550,1923012
2010.0,34,M,2877,1916204
2010.0,34,T,4427,3839216
2010.0,35,F,1699,1975518
2010.0,35,M,3060,1980916
2010.0,35,T,4759,3956434
2010.0,36,F,1869,1911492
2010.0,36,M,3128,1890595
2010.0,36,T,4997,3802087
2010.0,37,F,1999,1981059
2010.0,37,M,3403,1953386
2010.0,37,T,5402,3934445
2010.0,38,F,2255,2072160
2010.0,38,M,3775,2049720
2010.0,38,T,6030,4121880
2010.0,39,F,2576,2197391
2010.0,39,M,4248,2167405
2010.0,39,T,6824,4364796
2010.0,40,F,2712,2192025
2010.0,40,M,4395,2191249
